id,contract_file,vulnerability,function_name,function_code,dataset
13968,dd8f1fc3f9eb03e151abb5afcc42644e28a1e797,Timestamp-Dependency,updateAd,"    function updateAd(uint256 id) public payable {
        require(msg.value >= adPriceMultiple.mul(adPriceHour));
        require(block.timestamp > purchaseTimestamp + purchaseSeconds);
        require(id > 0);
        if (msg.value >= adPriceMultiple.mul(adPriceWeek)) {
            purchaseSeconds = 604800; 
        } else if (msg.value >= adPriceMultiple.mul(adPriceDay)) {
            purchaseSeconds = 86400; 
        } else if (msg.value >= adPriceMultiple.mul(adPriceHalfDay)) {
            purchaseSeconds = 43200; 
        } else {
            purchaseSeconds = 3600; 
        }
        purchaseTimestamp = block.timestamp;
        lastOwner.transfer(msg.value.div(2));
        theInvestor.transfer(msg.value.div(10));
        lastOwner = msg.sender;
        dappId = id;
    }",slither_audited
13969,dd8f1fc3f9eb03e151abb5afcc42644e28a1e797,Re-entrancy,updateInvestor,"    function updateInvestor() public payable {
        require(msg.value >= investmentMin);
        theInvestor.transfer(msg.value.div(100).mul(60)); 
        theInvestor = msg.sender; 
        investmentMin = investmentMin.mul(2); 
    }",slither_audited
13970,dda0126bf47de0836aa22b9f57c54ecd8baf0cb2,Re-entrancy,Registracion,"    function Registracion(address One, address fastreferer) public payable {
        address helper = msg.sender;
        address sender = One;
        address secondreferer = users[fastreferer].fastreferer;
        require(One != fastreferer);
        uint value = msg.value * 44 / 100;
        owner.transfer(value);
        require(msg.value >= prise);
        uint referervalue = msg.value * 20 / 100;
        uint sreferervalue = msg.value * 30 / 100;
        uint helpvalue = msg.value * 5 / 100;
        fastreferer.transfer(referervalue);
        secondreferer.transfer(sreferervalue);
        helper.transfer(helpvalue);
        User memory newUser;
        newUser.fastreferer = fastreferer;
        newUser.secondreferer = users[fastreferer].fastreferer;
        users[sender] = newUser;
    }",slither_audited
13971,dda9bcd985b1169607546b52910a0269dff5baf1,Re-entrancy,buyEthUnit,"    function buyEthUnit(uint256 unitId, uint256 amount) external payable {
        require(gameStarted);
        require(schema.validUnitId(unitId));
        require(unitsOwned[msg.sender][unitId] + amount <= MAX_PRODUCTION_UNITS);
        uint256 unitCost = schema.getGooCostForUnit(unitId, unitsOwned[msg.sender][unitId], amount);
        uint256 ethCost = SafeMath.mul(schema.unitEthCost(unitId), amount);
        require(balanceOf(msg.sender) >= unitCost);
        require(ethBalance[msg.sender] + msg.value >= ethCost);
        updatePlayersGooFromPurchase(msg.sender, unitCost);
        if (ethCost > msg.value) {
            ethBalance[msg.sender] -= (ethCost - msg.value);
        }
        uint256 devFund = ethCost / 50; 
        uint256 dividends = (ethCost - devFund) / 4; 
        totalEtherGooResearchPool += dividends;
        ethBalance[owner] += devFund;
        if (schema.unitGooProduction(unitId) > 0) {
            increasePlayersGooProduction(getUnitsProduction(msg.sender, unitId, amount));
        }
        unitsOwned[msg.sender][unitId] += amount;
        emit UnitBought(msg.sender, unitId, amount);
    }",slither_audited
13972,dda9bcd985b1169607546b52910a0269dff5baf1,Re-entrancy,attackPlayer,"    function attackPlayer(address target) external {
        require(battleCooldown[msg.sender] < block.timestamp);
        require(target != msg.sender);
        require(!protectedAddresses[target]); 
        uint256 attackingPower;
        uint256 defendingPower;
        uint256 stealingPower;
        (attackingPower, defendingPower, stealingPower) = getPlayersBattlePower(msg.sender, target);
        if (battleCooldown[target] > block.timestamp) { 
            defendingPower = schema.getWeakenedDefensePower(defendingPower);
        }
        if (attackingPower > defendingPower) {
            battleCooldown[msg.sender] = block.timestamp + 30 minutes;
            if (balanceOf(target) > stealingPower) {
                uint256 unclaimedGoo = balanceOfUnclaimedGoo(target);
                if (stealingPower > unclaimedGoo) {
                    uint256 gooDecrease = stealingPower - unclaimedGoo;
                    gooBalance[target] -= gooDecrease;
                } else {
                    uint256 gooGain = unclaimedGoo - stealingPower;
                    gooBalance[target] += gooGain;
                }
                gooBalance[msg.sender] += stealingPower;
                emit PlayerAttacked(msg.sender, target, true, stealingPower);
            } else {
                emit PlayerAttacked(msg.sender, target, true, balanceOf(target));
                gooBalance[msg.sender] += balanceOf(target);
                gooBalance[target] = 0;
            }
            lastGooSaveTime[target] = block.timestamp;
        } else {
            battleCooldown[msg.sender] = block.timestamp + 10 minutes;
            emit PlayerAttacked(msg.sender, target, false, 0);
        }
    }",slither_audited
13973,dda9bcd985b1169607546b52910a0269dff5baf1,Re-entrancy,assignRafflePrize,"    function assignRafflePrize(address winner) internal {
        raffleWinner = winner;
        rareItemOwner[raffleRareId] = winner;
        rareItemPrice[raffleRareId] = (schema.rareStartPrice(raffleRareId) * 21) / 20; 
        updatePlayersGoo(winner);
        uint256 upgradeClass;
        uint256 unitId;
        uint256 upgradeValue;
        (upgradeClass, unitId, upgradeValue) = schema.getRareInfo(raffleRareId);
        upgradeUnitMultipliers(winner, upgradeClass, unitId, upgradeValue);
    }",slither_audited
13974,dda9bcd985b1169607546b52910a0269dff5baf1,Re-entrancy,buyUpgrade,"    function buyUpgrade(uint256 upgradeId) external payable {
        require(gameStarted);
        require(schema.validUpgradeId(upgradeId)); 
        require(!upgradesOwned[msg.sender][upgradeId]); 
        uint256 gooCost;
        uint256 ethCost;
        uint256 upgradeClass;
        uint256 unitId;
        uint256 upgradeValue;
        (gooCost, ethCost, upgradeClass, unitId, upgradeValue) = schema.getUpgradeInfo(upgradeId);
        require(balanceOf(msg.sender) >= gooCost);
        if (ethCost > 0) {
            require(ethBalance[msg.sender] + msg.value >= ethCost);
            if (ethCost > msg.value) { 
                ethBalance[msg.sender] -= (ethCost - msg.value);
            }
            uint256 devFund = ethCost / 50; 
            totalEtherGooResearchPool += (ethCost - devFund); 
            ethBalance[owner] += devFund;
        }
        updatePlayersGooFromPurchase(msg.sender, gooCost);
        upgradeUnitMultipliers(msg.sender, upgradeClass, unitId, upgradeValue);
        upgradesOwned[msg.sender][upgradeId] = true;
    }",slither_audited
13975,dda9bcd985b1169607546b52910a0269dff5baf1,Re-entrancy,sellUnit,"    function sellUnit(uint256 unitId, uint256 amount) external {
        require(unitsOwned[msg.sender][unitId] >= amount);
        unitsOwned[msg.sender][unitId] -= amount;
        uint256 unitSalePrice = (schema.getGooCostForUnit(unitId, unitsOwned[msg.sender][unitId], amount) * 3) / 4; 
        uint256 gooChange = balanceOfUnclaimedGoo(msg.sender) + unitSalePrice; 
        lastGooSaveTime[msg.sender] = block.timestamp;
        roughSupply += gooChange;
        gooBalance[msg.sender] += gooChange;
        if (schema.unitGooProduction(unitId) > 0) {
            reducePlayersGooProduction(msg.sender, getUnitsProduction(msg.sender, unitId, amount));
        }
        if (schema.unitEthCost(unitId) > 0) { 
            ethBalance[msg.sender] += ((schema.unitEthCost(unitId) * amount) * 3) / 4;
        }
        emit UnitSold(msg.sender, unitId, amount);
    }",slither_audited
13976,dda9bcd985b1169607546b52910a0269dff5baf1,Re-entrancy,buyRareItem,"    function buyRareItem(uint256 rareId) external payable {
        require(schema.validRareId(rareId));
        address previousOwner = rareItemOwner[rareId];
        require(previousOwner != 0);
        uint256 ethCost = rareItemPrice[rareId];
        require(ethBalance[msg.sender] + msg.value >= ethCost);
        updatePlayersGoo(msg.sender);
        uint256 upgradeClass;
        uint256 unitId;
        uint256 upgradeValue;
        (upgradeClass, unitId, upgradeValue) = schema.getRareInfo(rareId);
        upgradeUnitMultipliers(msg.sender, upgradeClass, unitId, upgradeValue);
        updatePlayersGoo(previousOwner);
        removeUnitMultipliers(previousOwner, upgradeClass, unitId, upgradeValue);
        if (ethCost > msg.value) {
            ethBalance[msg.sender] -= (ethCost - msg.value);
        } else if (msg.value > ethCost) {
            ethBalance[msg.sender] += msg.value - ethCost;
        }
        uint256 devFund = ethCost / 50; 
        uint256 dividends = ethCost / 20; 
        totalEtherGooResearchPool += dividends;
        ethBalance[owner] += devFund;
        rareItemOwner[rareId] = msg.sender;
        rareItemPrice[rareId] = (ethCost * 5) / 4; 
        ethBalance[previousOwner] += ethCost - (dividends + devFund);
    }",slither_audited
13977,dda9bcd985b1169607546b52910a0269dff5baf1,Re-entrancy,buyBasicUnit,"    function buyBasicUnit(uint256 unitId, uint256 amount) external {
        require(gameStarted);
        require(schema.validUnitId(unitId));
        require(unitsOwned[msg.sender][unitId] + amount <= MAX_PRODUCTION_UNITS);
        uint256 unitCost = schema.getGooCostForUnit(unitId, unitsOwned[msg.sender][unitId], amount);
        require(balanceOf(msg.sender) >= unitCost);
        require(schema.unitEthCost(unitId) == 0); 
        updatePlayersGooFromPurchase(msg.sender, unitCost);
        if (schema.unitGooProduction(unitId) > 0) {
            increasePlayersGooProduction(getUnitsProduction(msg.sender, unitId, amount));
        }
        unitsOwned[msg.sender][unitId] += amount;
        emit UnitBought(msg.sender, unitId, amount);
    }",slither_audited
13978,dda9bcd985b1169607546b52910a0269dff5baf1,Re-entrancy,updateGooConfig,"    function updateGooConfig(address newSchemaAddress) external {
        require(msg.sender == owner);
        GooGameConfig newSchema = GooGameConfig(newSchemaAddress);
        requireExistingUnitsSame(newSchema);
        requireExistingUpgradesSame(newSchema);
        schema = GooGameConfig(newSchema);
    }",slither_audited
13979,dda9bcd985b1169607546b52910a0269dff5baf1,Timestamp-Dependency,awardRafflePrize,"    function awardRafflePrize(address checkWinner, uint256 checkIndex) external {
        require(raffleEndTime < block.timestamp);
        require(raffleWinner == 0);
        require(rareItemOwner[raffleRareId] == 0);
        if (!raffleWinningTicketSelected) {
            drawRandomWinner(); 
        }
        if (checkWinner != 0) {
            TicketPurchases storage tickets = ticketsBoughtByPlayer[checkWinner];
            if (tickets.numPurchases > 0 && checkIndex < tickets.numPurchases && tickets.raffleRareId == raffleRareId) {
                TicketPurchase storage checkTicket = tickets.ticketsBought[checkIndex];
                if (raffleTicketThatWon >= checkTicket.startId && raffleTicketThatWon <= checkTicket.endId) {
                    assignRafflePrize(checkWinner); 
                    return;
                }
            }
        }
        for (uint256 i = 0; i < rafflePlayers[raffleRareId].length; i++) {
            address player = rafflePlayers[raffleRareId][i];
            TicketPurchases storage playersTickets = ticketsBoughtByPlayer[player];
            uint256 endIndex = playersTickets.numPurchases - 1;
            if (raffleTicketThatWon >= playersTickets.ticketsBought[0].startId && raffleTicketThatWon <= playersTickets.ticketsBought[endIndex].endId) {
                for (uint256 j = 0; j < playersTickets.numPurchases; j++) {
                    TicketPurchase storage playerTicket = playersTickets.ticketsBought[j];
                    if (raffleTicketThatWon >= playerTicket.startId && raffleTicketThatWon <= playerTicket.endId) {
                        assignRafflePrize(player); 
                        return;
                    }
                }
            }
        }
    }",slither_audited
13980,dda9bcd985b1169607546b52910a0269dff5baf1,Timestamp-Dependency,buyRaffleTicket,"    function buyRaffleTicket(uint256 amount) external {
        require(raffleEndTime >= block.timestamp);
        require(amount > 0);
        uint256 ticketsCost = SafeMath.mul(RAFFLE_TICKET_BASE_GOO_PRICE, amount);
        require(balanceOf(msg.sender) >= ticketsCost);
        updatePlayersGooFromPurchase(msg.sender, ticketsCost);
        TicketPurchases storage purchases = ticketsBoughtByPlayer[msg.sender];
        if (purchases.raffleRareId != raffleRareId) {
            purchases.numPurchases = 0;
            purchases.raffleRareId = raffleRareId;
            rafflePlayers[raffleRareId].push(msg.sender); 
        }
        if (purchases.numPurchases == purchases.ticketsBought.length) {
            purchases.ticketsBought.length += 1;
        }
        purchases.ticketsBought[purchases.numPurchases++] = TicketPurchase(raffleTicketsBought, raffleTicketsBought + (amount - 1)); 
        raffleTicketsBought += amount;
    }",slither_audited
