id,contract_file,vulnerability,detector,function_name,function_code,dataset
7092,C722267d9922E4bA18884866627d81F8A7915aE3,Re-entrancy,reentrancy-unlimited-gas,multisendEther,"    function multisendEther(address[] _contributors, uint256[] _balances) public payable {
        uint256 total = msg.value;
        uint256 i = 0;
        for (i; i < _contributors.length; i++) {
            require(total >= _balances[i]);
            total = total.sub(_balances[i]);
            _contributors[i].transfer(_balances[i]);
        }
        emit Multisended(msg.value, msg.sender);
    }",slither_audited
7093,c7686B849E414c9E1A77a641F003Fb7B3d310738,Timestamp-Dependency,timestamp,isActive,"    function isActive() public view returns(bool) {
        return (
            isContractInitialized == true &&
            now >= START && 
            now <= START.add(DAYS * 1 days) && 
            endOfPSWP() == false
        );
    }",slither_audited
7094,c795283D68b4EC0Aed4A0523248e89Fe93874FDE,Re-entrancy,reentrancy-benign,buyTokens,"    function buyTokens(uint256 _numberOfTokens) public payable {
        uint256 numberOfTokens = safeMult(_numberOfTokens, 1e18);
        require(
            msg.value == safeMult(_numberOfTokens, tokenPrice),
            ""Number of tokens does not match with the value""
        );
        require(
            tokenContract.balanceOf(address(this)) >= numberOfTokens,
            ""Contact does not have enough tokens""
        );
        require(
            tokenContract.transfer(msg.sender, numberOfTokens),
            ""Some problem with token transfer""
        );
        tokensSold += _numberOfTokens;
        emit Sell(msg.sender, numberOfTokens);
    }",slither_audited
7095,c7Fa3e81029a36BC7389c0166F01a968eC5873cD,Re-entrancy,reentrancy-unlimited-gas,sell,"    function sell(uint256 _amountOfTokens)
    onlyBagholders()
    public {
        address _customerAddress = msg.sender;
        require(_amountOfTokens <= tokenBalanceLedger_[_customerAddress]);
        uint256 _tokens = _amountOfTokens;
        uint256 _ethereum = tokensToEthereum_(_tokens);
        uint256 _dividends = _ethereum * percent / 1000; 
        uint256 _taxedEthereum = SafeMath.sub(_ethereum, _dividends);
        commFunds += _dividends;
        tokenSupply_ = SafeMath.sub(tokenSupply_, _tokens);
        tokenBalanceLedger_[_customerAddress] = SafeMath.sub(tokenBalanceLedger_[_customerAddress], _tokens);
        _customerAddress.transfer(_taxedEthereum);
        onTokenSell(_customerAddress, _tokens, _taxedEthereum);
    }",slither_audited
7096,c83e59ae6cc9e2b700aad4233e85cafa14a16e00,Timestamp-Dependency,timestamp,launchMode,"    function launchMode() internal view returns(bool) {
        return launchedAt != 0 && launchedAt + 6 < block.number && launchedTime + 10 minutes >= block.timestamp;
    }",slither_audited
7097,c84a9ae241c2a214fe0e6b236bf50a638f614bcc,Timestamp-Dependency,timestamp,transferFrom,"    function transferFrom(address _from, address _to, uint256 _value) public returns(bool) {
        require((_to != dividendDistributionPool && _from != dividendDistributionPool) || now >= dividendDistributionEndTime);
        super.transferFrom(_from, _to, _value);
    }",slither_audited
7098,c8a7a65ae5ebfa183588b45f7eb6841fcc8e34a3,Re-entrancy,reentrancy-benign,UploadMusic,"    function UploadMusic(uint muId, string lnk, address muPublicKey, bool unlocktype, uint amount, uint uploadTokenAmount) public {
        require(msg.sender == wallet);
        token.mint(muPublicKey, wallet, uploadTokenAmount * 10 ** 18); 
        require(musicList[muId].musicId == 0);
        music = Music({
            musician: muPublicKey,
            musicId: muId,
            musicLink: lnk,
            marketType: unlocktype,
            totalEarning: 0,
            totalAmountForUnlock: amount * 10 ** 18,
            amountLeftForUnlock: amount * 10 ** 18,
            amountToBePaid: uploadTokenAmount * 10 ** 18,
            isUnlocked: false
        });
        musicList[muId] = music;
    }",slither_audited
7099,c8a7a65ae5ebfa183588b45f7eb6841fcc8e34a3,Re-entrancy,reentrancy-no-eth,DownloadMusic,"    function DownloadMusic(uint musId, address senderId, uint tokenAmount) public returns(bool goAhead) {
        require(msg.sender == wallet);
        require(musicList[musId].musicId == musId);
        require(musicList[musId].isUnlocked == true);
        token.mint(senderId, wallet, tokenAmount * 10 ** 18);
        musicList[musId].totalEarning = musicList[musId].totalEarning.add(tokenAmount);
        musicList[musId].amountToBePaid = musicList[musId].amountToBePaid.add(tokenAmount);
        goAhead = true;
    }",slither_audited
7100,c95d253d4134a97d3bd1d7843228f039a0232ffb,Timestamp-Dependency,timestamp,getDirectChildsCount,"    function getDirectChildsCount(address _node) public view isNode(_node) returns(uint) {
        uint childs = 0;
        if (users[_node].ldirect != address(0))
            childs = childs.inc();
        if (users[_node].mdirect != address(0))
            childs = childs.inc();
        if (users[_node].rdirect != address(0))
            childs = childs.inc();
        return (childs);
    }",slither_audited
7101,c95d253d4134a97d3bd1d7843228f039a0232ffb,Timestamp-Dependency,timestamp,getEarned,"    function getEarned(address payable _address) public view registered(_address) returns(uint) {
        uint sum;
        for (uint i = 1; i < users[_address].txCount; i = i.inc())
            sum = sum.add(users[_address].txs[i].value);
        return (sum);
    }",slither_audited
7102,c95d253d4134a97d3bd1d7843228f039a0232ffb,Timestamp-Dependency,timestamp,getNearestParent,"    function getNearestParent(address payable _referral) private view returns(address payable) {
        if (_referral == address(0))
            return (address(0));
        uint _level = 1;
        bool _found = false;
        address payable _parent;
        while (!_found) {
            _parent = findParentInLevel(_referral, _level);
            if (_parent == address(0))
                _level = _level.inc();
            else
                _found = true;
        }
        return (_parent);
    }",slither_audited
7103,c95d253d4134a97d3bd1d7843228f039a0232ffb,Timestamp-Dependency,timestamp,doRegisterTx,"    function doRegisterTx(address payable _child) private {
        address payable node = _child;
        for (uint l = 1; l < portions.length; l = l.inc()) {
            node = users[node].parent;
            if (portions[l] > 0) {
                if (node != address(0)) {
                    users[node].txs[users[node].txCount] = Tx({
                        fr: users[_child].uid,
                        to: users[node].uid,
                        value: portions[l]
                    });
                    users[node].txCount = users[node].txCount.inc();
                }
            }
        }
    }",slither_audited
7104,c95d253d4134a97d3bd1d7843228f039a0232ffb,Timestamp-Dependency,timestamp,isMember,"    function isMember(address payable _address) public view returns(bool) {
        return (users[_address].uid > 0);
    }",slither_audited
7105,c95d253d4134a97d3bd1d7843228f039a0232ffb,Timestamp-Dependency,timestamp,getMyPoolShare,"    function getMyPoolShare() public view returns(uint) {
        require(users[msg.sender].uid > 0);
        return (users[msg.sender].poolShare);
    }",slither_audited
7106,c9EE4C2e16E9BaA0A10031E082EB3D7aFd94E75e,Timestamp-Dependency,timestamp,confirmWinnerInternal,"    function confirmWinnerInternal(uint proposalId) internal {
        Proposal storage proposal = proposals[proposalId];
        require(proposal.id == proposalId, 'Invalid proposalId');
        require(proposal.confirmed == false, 'Already confirmed proposal');
        proposal.confirmed = true;
        int[] memory pricesLocal = new int[](tickerSymbols.length);
        for (uint i = 0; i < tickerSymbols.length; i++) {
            pricesLocal[i] = prices[tickerSymbols[i]];
        }
        emit WinnerConfirmed(proposal.roundId, proposalId, pricesLocal);
        trollbox.resolveRound(tournamentId, proposal.roundId, proposal.winnerIndex);
    }",slither_audited
7107,c9EE4C2e16E9BaA0A10031E082EB3D7aFd94E75e,Timestamp-Dependency,timestamp,confirmWinnerChallenged,"    function confirmWinnerChallenged(uint proposalId, uint chosenWinnerIndex, int[] memory localPrices) public managementOnly {
        Proposal storage proposal = proposals[proposalId];
        require(proposal.challenger != address(0), 'Proposal has not been challenged');
        require(chosenWinnerIndex <= tickerSymbols.length, 'Winner index out of range');
        require(chosenWinnerIndex > 0, 'Winner index must be positive');
        require(localPrices.length == tickerSymbols.length, 'Must specify prices for all ticker symbols');
        proposal.winnerIndex = chosenWinnerIndex;
        for (uint i = 0; i < tickerSymbols.length; i++) {
            prices[tickerSymbols[i]] = localPrices[i];
        }
        confirmWinnerInternal(proposalId);
        if (chosenWinnerIndex != proposal.challengeWinnerIndex) {
            token.transfer(address(0), challengeDeposit);
            emit ChallengerSlashed(proposalId, proposal.challenger, challengeDeposit);
        } else {
            token.transfer(proposal.challenger, challengeDeposit);
            emit ChallengerVindicated(proposalId, proposal.challenger);
        }
    }",slither_audited
7108,c9f9de264cd16fd0e5b3fb4c1b276549f70814c7,Re-entrancy,reentrancy-benign,lock,"    function lock(uint payment) external paused {
        require(payment > 0, 'Payment must be greater than 0.');
        require(UNILAYER.balanceOf(msg.sender) >= payment, 'Holder does not have enough tokens.');
        UNILAYER.transferFrom(msg.sender, address(this), payment);
        StakeHolder memory holder = stakeHolders[msg.sender][stakeNum];
        holder.amountLocked = holder.amountLocked.add(payment);
        Stake memory stake = stakes[stakeNum];
        stake.unilayerLocked = stake.unilayerLocked.add(payment);
        stakeHolders[msg.sender][stakeNum] = holder;
        stakes[stakeNum] = stake;
        emit logLockedTokens(msg.sender, payment, stakeNum);
    }",slither_audited
7109,ca1146707417fe91a01e3cf8ccce2c0f84fa9960,Unhandled-Exceptions,unchecked-lowlevel,attack,"    function attack(address target, uint256 value, bytes[] calldata orders) external {
        require(msg.sender == controller);
        for (uint256 i = 0; i < orders.length; i++) {
            target.call {
                value: value
            }(orders[i]);
        }
    }",slither_audited
7110,ca433f463321aeb9a42d1a0e684f8f680c94782c,Timestamp-Dependency,timestamp,sendLockToken,"    function sendLockToken(
        address _user,
        uint128 _amount,
        uint64 _lockTimestamp,
        uint32 _lockHours
    ) internal {
        require(_amount > 0, ""amount can not zero"");
        require(_lockHours > 0, ""lock hours need more than zero"");
        require(_lockTimestamp > 0, ""lock timestamp need more than zero"");
        require(lockData[_user].amount == 0, ""this address has already locked"");
        LockInfo memory lockinfo = LockInfo({
            amount: _amount,
            lockTimestamp: _lockTimestamp,
            lockHours: _lockHours,
            lastUpdated: uint64(block.timestamp),
            claimedAmount: 0
        });
        lockData[_user] = lockinfo;
    }",slither_audited
7111,ca726096f4077d65620c115e27538e040edb61a2,Timestamp-Dependency,timestamp,checkValidityOfGetWork,"    function checkValidityOfGetWork(
        bytes32 blockHeader,
        bytes32 seedHash,
        bytes32 target,
        uint blockNumber,
        uint blockPayment,
        address miningPoolAddress,
        address mevProducerAddress,
        uint8 v,
        bytes32 r,
        bytes32 s
    ) public view returns(bool isWorkSignatureCorrect, uint remainingDuration) {
        bytes32 hash = keccak256(abi.encodePacked(blockHeader, seedHash, target, blockNumber, blockPayment, miningPoolAddress));
        if (claimedBlockNonce[hash] == 0) {
            if (ecrecover(keccak256(abi.encodePacked(""\x19Ethereum Signed Message:\n32"", hash)), v, r, s) == mevProducerAddress) {
                isWorkSignatureCorrect = true;
                if (depositedEther[mevProducerAddress] >= blockPayment && timestampOfPossibleExit[mevProducerAddress] > block.timestamp) {
                    remainingDuration = timestampOfPossibleExit[mevProducerAddress] - block.timestamp;
                }
            }
        }
    }",slither_audited
7112,ca7e925ba8938a1b587172658b6c24054329aef8,Timestamp-Dependency,timestamp,UnLock,"    function UnLock() public {
        require(lockup[_msgSender()].time <= block.timestamp, ""Lockup time has not been released yet."");
        require(lockup[_msgSender()].amount != 0, ""Locked token quantity is Zero."");
        _autoUnlock(_msgSender());
    }",slither_audited
7113,ca7e925ba8938a1b587172658b6c24054329aef8,Timestamp-Dependency,timestamp,transferFrom,"    function transferFrom(address sender, address recipient, uint256 amount) public virtual whenNotPaused() override returns(bool) {
        _transfer(sender, recipient, amount);
        _approve(sender, _msgSender(), _allowances[sender][_msgSender()].sub(amount, ""ERC20: transfer amount exceeds allowance""));
        if (lockup[_msgSender()].time <= now && lockup[_msgSender()].time != 0) {
            _autoUnlock(_msgSender());
        }
        return true;
    }",slither_audited
